u_id,act_strt_dt,brth_estb_yr,gnd_cd,mar_st_cd,ocp_cd,idv_incm_seg_cd,fam_incm_seg_cd,prim_seg_cd,prim_sub_seg_cd,ed_lvl_cd
cst_id030583,2005-07-13 00:00:00,1987.0,2.0,1.0,4.0,6.0,2.0,MI,J2,04
cst_id057067,2011-08-27 00:00:00,1985.0,2.0,1.0,9.0,1.0,1.0,MI,N4,04
cst_id030298,2005-06-07 00:00:00,1983.0,1.0,1.0,7.0,7.0,5.0,TC,O5,04
cst_id000430,1985-05-10 00:00:00,1960.0,2.0,1.0,4.0,4.0,1.0,MI,M1,01
cst_id017698,1989-11-24 00:00:00,1963.0,1.0,2.0,7.0,5.0,5.0,MI,J3,04
cst_id046247,2009-06-15 00:00:00,1981.0,1.0,1.0,9.0,3.0,1.0,MI,M3,02
cst_id038644,2007-09-28 00:00:00,1983.0,2.0,2.0,3.0,5.0,,MI,L2,04
cst_id001781,2001-01-31 00:00:00,1964.0,1.0,2.0,3.0,7.0,2.0,MI,K1,04
cst_id033357,2006-06-02 00:00:00,1980.0,1.0,1.0,4.0,6.0,6.0,LM,01,04
cst_id040269,2008-02-28 00:00:00,1988.0,2.0,1.0,7.0,2.0,,MI,K1,04
cst_id052063,2010-08-23 00:00:00,1983.0,1.0,1.0,4.0,5.0,5.0,MI,J2,04
cst_id058753,2012-01-26 00:00:00,1989.0,1.0,2.0,3.0,4.0,4.0,MI,N4,04
cst_id014725,1997-03-31 00:00:00,1977.0,2.0,2.0,4.0,9.0,4.0,XS,01,04
cst_id069234,2014-08-19 00:00:00,1994.0,2.0,1.0,6.0,2.0,2.0,TC,O1,03
cst_id042154,2008-07-14 00:00:00,1986.0,2.0,2.0,3.0,2.0,3.0,MI,N4,03
cst_id052264,2010-09-04 00:00:00,1961.0,1.0,2.0,13.0,6.0,4.0,MI,K2,04
cst_id045218,2009-03-23 00:00:00,1978.0,1.0,1.0,3.0,4.0,,MI,N4,04
cst_id008259,1991-01-01 00:00:00,1958.0,1.0,2.0,4.0,,4.0,MI,J2,
cst_id040291,2008-02-29 00:00:00,1981.0,2.0,2.0,3.0,5.0,4.0,MI,L2,04
cst_id051652,2010-07-20 00:00:00,1979.0,2.0,1.0,9.0,4.0,,MI,L2,05
cst_id066354,2013-11-05 00:00:00,1986.0,2.0,1.0,3.0,,2.0,MI,N4,04
cst_id044103,2008-12-26 00:00:00,1988.0,2.0,1.0,9.0,2.0,2.0,PC,D3,04
cst_id045118,2009-03-15 00:00:00,1989.0,1.0,1.0,6.0,7.0,,TC,O5,03
cst_id055817,2011-05-27 00:00:00,1980.0,1.0,1.0,9.0,4.0,2.0,MI,N4,04
cst_id054099,2011-01-20 00:00:00,1990.0,1.0,1.0,9.0,1.0,1.0,MI,N4,05
cst_id054240,2011-02-01 00:00:00,1989.0,1.0,1.0,7.0,2.0,1.0,TC,O5,03
cst_id074829,2016-08-05 00:00:00,1997.0,2.0,1.0,6.0,1.0,1.0,TC,O2,04
cst_id011369,1991-12-11 00:00:00,1949.0,1.0,1.0,7.0,7.0,,SM,01,04
cst_id073880,2016-03-26 00:00:00,1998.0,2.0,1.0,6.0,2.0,7.0,TC,O2,04
cst_id029734,2005-04-07 00:00:00,1981.0,2.0,1.0,3.0,4.0,3.0,MI,L2,04
cst_id033554,2006-06-27 00:00:00,1982.0,1.0,1.0,3.0,5.0,,MI,M3,04
cst_id006739,2000-06-12 00:00:00,1971.0,1.0,1.0,9.0,8.0,6.0,MI,L2,05
cst_id051389,2010-07-01 00:00:00,1974.0,2.0,1.0,3.0,4.0,,TC,O5,04
cst_id072443,2015-09-05 00:00:00,1977.0,1.0,1.0,9.0,5.0,3.0,MI,M3,04
cst_id014990,1999-07-15 00:00:00,1949.0,2.0,2.0,4.0,4.0,,MI,J2,
cst_id005664,1994-10-04 00:00:00,1968.0,1.0,1.0,3.0,8.0,6.0,MI,K1,04
cst_id012062,2000-09-29 00:00:00,1979.0,1.0,1.0,4.0,4.0,6.0,MI,M1,04
cst_id061625,2012-08-31 00:00:00,1972.0,2.0,2.0,1.0,5.0,5.0,TC,O5,05
cst_id004947,2001-12-21 00:00:00,1978.0,1.0,2.0,3.0,5.0,6.0,MI,K1,04
cst_id002102,2001-01-25 00:00:00,1965.0,2.0,1.0,9.0,8.0,6.0,MI,K1,05
cst_id045211,2009-03-23 00:00:00,1992.0,2.0,1.0,6.0,8.0,5.0,MI,N5,05
cst_id047050,2009-08-14 00:00:00,1983.0,2.0,2.0,3.0,4.0,4.0,MI,M3,04
cst_id023351,2003-05-17 00:00:00,1975.0,1.0,2.0,3.0,8.0,6.0,MI,K1,05
cst_id029302,2005-02-15 00:00:00,1995.0,2.0,1.0,6.0,1.0,,TC,O1,02
cst_id044297,2009-01-12 00:00:00,1967.0,2.0,2.0,7.0,4.0,4.0,MI,L1,06
cst_id044928,2009-03-02 00:00:00,1960.0,2.0,1.0,3.0,5.0,6.0,MI,M3,05
cst_id039616,2008-01-03 00:00:00,1990.0,1.0,1.0,9.0,2.0,1.0,MI,N4,04
cst_id076833,2017-06-02 00:00:00,1990.0,1.0,1.0,9.0,4.0,1.0,MI,N4,05
cst_id023234,2003-05-17 00:00:00,1968.0,1.0,2.0,4.0,6.0,5.0,SM,01,04
cst_id001024,2001-01-30 00:00:00,1978.0,2.0,1.0,3.0,6.0,3.0,MI,L2,04
cst_id050834,2010-05-28 00:00:00,1991.0,2.0,1.0,9.0,4.0,3.0,MI,M3,04
cst_id029411,2005-03-02 00:00:00,1974.0,2.0,2.0,5.0,8.0,7.0,PC,D4,04
cst_id018241,2002-03-25 00:00:00,1976.0,1.0,1.0,3.0,5.0,4.0,MI,M3,04
cst_id029652,2005-03-29 00:00:00,1981.0,2.0,2.0,3.0,5.0,,MI,K1,04
cst_id018049,1987-09-08 00:00:00,1955.0,2.0,1.0,11.0,4.0,7.0,LM,01,05
cst_id040848,2008-04-10 00:00:00,1987.0,1.0,1.0,7.0,8.0,4.0,PC,C6,04
cst_id059936,2012-04-28 00:00:00,1985.0,2.0,1.0,3.0,2.0,,TC,O5,
cst_id034629,2006-10-01 00:00:00,1960.0,2.0,2.0,3.0,7.0,,MI,K1,04
cst_id042962,2008-09-16 00:00:00,1975.0,1.0,1.0,13.0,2.0,3.0,TC,O5,04
cst_id028041,2004-09-08 00:00:00,1975.0,2.0,1.0,9.0,4.0,2.0,MI,N4,02
cst_id075592,2016-11-30 00:00:00,1977.0,2.0,2.0,1.0,5.0,3.0,MI,M3,05
cst_id039943,2008-02-05 00:00:00,1982.0,2.0,1.0,3.0,5.0,4.0,MI,N4,04
cst_id024262,2003-07-15 00:00:00,1975.0,1.0,2.0,1.0,7.0,,MI,L2,04
cst_id071190,2015-04-01 00:00:00,1985.0,2.0,2.0,2.0,2.0,5.0,TC,O5,04
cst_id060536,2012-06-12 00:00:00,1987.0,1.0,1.0,3.0,5.0,1.0,MI,M3,03
cst_id007947,1996-09-18 00:00:00,1962.0,1.0,2.0,3.0,8.0,1.0,MI,K1,04
cst_id046799,2009-07-26 00:00:00,1986.0,2.0,1.0,3.0,3.0,5.0,MI,N4,04
cst_id026521,2004-03-18 00:00:00,1982.0,1.0,1.0,9.0,4.0,2.0,MI,N4,04
cst_id015525,1999-07-16 00:00:00,1970.0,1.0,2.0,13.0,4.0,,MI,N5,01
cst_id019257,2002-07-16 00:00:00,1974.0,2.0,1.0,9.0,4.0,5.0,MI,N4,04
cst_id033056,2006-05-04 00:00:00,1993.0,1.0,1.0,3.0,5.0,6.0,TC,O1,04
cst_id043316,2008-10-16 00:00:00,1979.0,2.0,1.0,3.0,7.0,5.0,XS,01,03
cst_id069659,2014-10-02 00:00:00,1991.0,2.0,1.0,9.0,5.0,,MI,M3,04
cst_id042263,2008-07-23 00:00:00,1981.0,2.0,1.0,3.0,1.0,3.0,MI,N4,04
cst_id052527,2010-09-24 00:00:00,1982.0,2.0,2.0,3.0,4.0,,MI,M3,03
cst_id056370,2011-07-04 00:00:00,1989.0,2.0,1.0,3.0,2.0,2.0,TC,O5,04
cst_id072759,2015-10-18 00:00:00,1995.0,2.0,1.0,6.0,,,TC,O1,
cst_id057783,2011-10-25 00:00:00,1984.0,2.0,2.0,9.0,2.0,7.0,TC,O5,04
cst_id073327,2016-01-08 00:00:00,1978.0,2.0,2.0,5.0,4.0,5.0,TC,O5,06
cst_id007628,1987-03-27 00:00:00,1946.0,2.0,3.0,1.0,1.0,7.0,LM,01,
cst_id074730,2016-07-25 00:00:00,1987.0,2.0,1.0,9.0,2.0,2.0,TC,O5,03
cst_id005599,1999-05-11 00:00:00,1959.0,1.0,,13.0,2.0,,TC,O5,  
cst_id014708,2000-03-31 00:00:00,1969.0,1.0,1.0,2.0,5.0,3.0,MI,N4,04
cst_id031886,2005-12-26 00:00:00,1960.0,1.0,,2.0,6.0,,MI,K1,05
cst_id056983,2011-08-20 00:00:00,1976.0,2.0,2.0,4.0,8.0,6.0,MI,K3,05
cst_id056003,2011-06-07 00:00:00,1993.0,2.0,1.0,9.0,5.0,4.0,TC,O1,04
cst_id035922,2007-02-06 00:00:00,1984.0,2.0,1.0,9.0,1.0,,TC,O5,02
cst_id020772,2003-01-06 00:00:00,1969.0,1.0,,4.0,8.0,7.0,MI,J2,06
cst_id050164,2010-04-09 00:00:00,1963.0,1.0,2.0,9.0,7.0,6.0,TC,O5,04
cst_id030123,2005-05-20 00:00:00,1988.0,2.0,1.0,9.0,5.0,3.0,TC,O5,05
cst_id046133,2009-06-05 00:00:00,1989.0,1.0,1.0,3.0,4.0,3.0,MI,N4,04
cst_id064252,2013-04-25 00:00:00,1988.0,2.0,1.0,9.0,8.0,6.0,TC,O5,04
cst_id032078,2006-01-18 00:00:00,1979.0,2.0,1.0,3.0,6.0,4.0,MI,M3,05
cst_id011085,2001-10-09 00:00:00,1965.0,1.0,2.0,3.0,9.0,5.0,MI,K1,04
cst_id011628,1997-03-25 00:00:00,1978.0,2.0,1.0,4.0,4.0,6.0,MI,J2,02
cst_id000669,1999-07-02 00:00:00,1964.0,1.0,,4.0,2.0,,SM,01,01
cst_id062442,2012-11-12 00:00:00,1994.0,2.0,1.0,9.0,4.0,7.0,TC,O1,04
cst_id006047,1997-09-10 00:00:00,1978.0,2.0,2.0,9.0,1.0,2.0,MI,M3,
cst_id006106,1995-02-01 00:00:00,1973.0,2.0,2.0,7.0,8.0,3.0,SM,01,04
cst_id061608,2012-08-30 00:00:00,1980.0,2.0,1.0,2.0,6.0,5.0,MI,K1,05
cst_id050289,2010-04-22 00:00:00,1992.0,1.0,1.0,6.0,4.0,2.0,TC,O5,02
cst_id075968,2017-01-27 00:00:00,1997.0,2.0,1.0,9.0,,,TC,O1,
cst_id042709,2008-08-26 00:00:00,1987.0,1.0,1.0,4.0,8.0,5.0,MI,J2,03
cst_id022208,2003-05-17 00:00:00,1962.0,1.0,2.0,9.0,8.0,7.0,TC,O5,04
cst_id055049,2011-04-02 00:00:00,1993.0,1.0,1.0,6.0,9.0,6.0,TC,O1,04
cst_id075405,2016-10-31 00:00:00,1993.0,2.0,1.0,2.0,5.0,3.0,TC,O1,04
cst_id005642,2001-10-30 00:00:00,1949.0,1.0,2.0,5.0,4.0,7.0,XS,01,
cst_id024593,2003-08-20 00:00:00,1953.0,1.0,2.0,3.0,8.0,,TC,O5,04
cst_id005002,2001-02-17 00:00:00,1970.0,1.0,1.0,4.0,5.0,,SM,01,04
cst_id009606,2001-01-11 00:00:00,1960.0,2.0,2.0,3.0,2.0,2.0,MI,K1,04
cst_id045839,2009-05-18 00:00:00,1983.0,2.0,1.0,4.0,8.0,6.0,XS,01,04
cst_id061998,2012-10-01 00:00:00,1993.0,2.0,1.0,6.0,1.0,3.0,TC,O1,03
cst_id057855,2011-11-02 00:00:00,1980.0,1.0,1.0,9.0,2.0,2.0,MI,L2,03
cst_id039027,2007-11-06 00:00:00,1982.0,1.0,1.0,4.0,1.0,7.0,MI,H1,04
cst_id032949,2006-04-24 00:00:00,1976.0,2.0,2.0,4.0,8.0,,SM,01,05
cst_id009066,1998-10-06 00:00:00,1970.0,2.0,2.0,9.0,4.0,,MI,L2,03
cst_id046614,2009-07-10 00:00:00,1968.0,1.0,1.0,7.0,4.0,3.0,MI,M2,04
cst_id064004,2013-03-31 00:00:00,1985.0,2.0,1.0,3.0,4.0,2.0,MI,L2,04
cst_id056353,2011-07-02 00:00:00,1992.0,2.0,2.0,9.0,2.0,,TC,O5,
cst_id002908,2001-02-06 00:00:00,1980.0,1.0,1.0,4.0,1.0,,PC,C5,04
cst_id038178,2007-08-09 00:00:00,1974.0,2.0,1.0,9.0,4.0,2.0,MI,N4,04
cst_id076376,2017-03-30 00:00:00,1990.0,2.0,1.0,3.0,5.0,3.0,MI,N4,04
cst_id068547,2014-06-06 00:00:00,1992.0,1.0,1.0,3.0,4.0,2.0,MI,K1,05
cst_id031782,2005-12-14 00:00:00,1979.0,1.0,1.0,4.0,4.0,3.0,MI,N2,04
cst_id055759,2011-05-24 00:00:00,1984.0,2.0,1.0,9.0,5.0,6.0,MI,L2,04
cst_id015929,2000-01-12 00:00:00,1955.0,1.0,2.0,1.0,5.0,,MI,L2,05
cst_id026713,2004-04-07 00:00:00,1987.0,2.0,1.0,3.0,2.0,2.0,MI,L2,04
cst_id021732,2003-04-09 00:00:00,1985.0,2.0,1.0,9.0,4.0,,MI,N4,04
cst_id077179,2017-07-22 00:00:00,1989.0,2.0,2.0,5.0,2.0,2.0,MI,N5,02
cst_id038089,2007-08-04 00:00:00,1957.0,2.0,1.0,3.0,6.0,1.0,MI,L2,04
cst_id020228,2002-11-07 00:00:00,1985.0,2.0,1.0,4.0,5.0,7.0,MI,M1,04
cst_id000543,1999-06-25 00:00:00,1977.0,1.0,1.0,3.0,7.0,6.0,MI,K1,06
cst_id004680,2001-02-26 00:00:00,1976.0,2.0,1.0,3.0,4.0,6.0,MI,M3,04
cst_id057335,2011-09-16 00:00:00,1977.0,2.0,2.0,9.0,4.0,2.0,TC,O5,03
cst_id052905,2010-10-20 00:00:00,1980.0,2.0,1.0,7.0,1.0,5.0,MI,M2,04
cst_id075403,2016-10-31 00:00:00,1991.0,1.0,1.0,1.0,5.0,6.0,MI,K1,04
cst_id043661,2008-11-17 00:00:00,1981.0,1.0,1.0,9.0,1.0,1.0,MI,N4,04
cst_id043009,2008-09-20 00:00:00,1985.0,2.0,1.0,1.0,4.0,7.0,HN,A4,04
cst_id007825,1994-03-18 00:00:00,1960.0,1.0,1.0,3.0,5.0,6.0,MI,K1,04
cst_id025241,2003-10-29 00:00:00,1966.0,2.0,1.0,3.0,6.0,6.0,MI,L2,04
cst_id026781,2004-04-18 00:00:00,1985.0,2.0,1.0,4.0,12.0,7.0,MI,I1,04
cst_id021572,2003-03-26 00:00:00,1974.0,1.0,2.0,9.0,6.0,,MI,K1,04
cst_id015927,1999-11-24 00:00:00,1976.0,2.0,1.0,9.0,2.0,5.0,MI,N4,04
cst_id005895,1985-08-02 00:00:00,1961.0,1.0,,13.0,6.0,,XS,01,  
cst_id041337,2008-05-21 00:00:00,1968.0,2.0,1.0,3.0,2.0,3.0,TC,O5,03
cst_id028694,2004-11-24 00:00:00,1971.0,2.0,2.0,9.0,5.0,4.0,MI,L2,04
cst_id047728,2009-10-08 00:00:00,1987.0,2.0,1.0,3.0,4.0,3.0,MI,L2,04
cst_id029303,2005-02-15 00:00:00,1985.0,1.0,1.0,4.0,2.0,3.0,PC,E1,04
cst_id041270,2008-05-15 00:00:00,1981.0,2.0,2.0,3.0,4.0,1.0,TC,O5,04
cst_id060270,2012-05-22 00:00:00,1989.0,2.0,1.0,3.0,3.0,2.0,MI,N4,03
cst_id032511,2006-03-08 00:00:00,1982.0,1.0,1.0,1.0,4.0,2.0,MI,M3,05
cst_id016787,2001-09-04 00:00:00,1976.0,2.0,1.0,9.0,5.0,2.0,MI,M3,04
cst_id035853,2007-01-30 00:00:00,1977.0,1.0,2.0,4.0,6.0,,MI,K3,03
cst_id037132,2007-05-08 00:00:00,1985.0,2.0,1.0,9.0,8.0,3.0,MI,K1,04
cst_id067922,2014-04-17 00:00:00,1992.0,2.0,1.0,3.0,3.0,3.0,TC,O5,03
cst_id065090,2013-06-30 00:00:00,1990.0,2.0,1.0,3.0,4.0,2.0,MI,L2,04
cst_id057697,2011-10-14 00:00:00,1979.0,2.0,1.0,9.0,4.0,5.0,MI,N4,04
cst_id007635,2001-01-03 00:00:00,1979.0,1.0,1.0,3.0,6.0,,MI,K1,04
cst_id035882,2007-02-01 00:00:00,1984.0,2.0,1.0,9.0,4.0,7.0,MI,L2,06
cst_id064091,2013-04-08 00:00:00,1998.0,2.0,1.0,6.0,2.0,3.0,TC,O2,04
cst_id064376,2013-05-03 00:00:00,1963.0,2.0,4.0,4.0,6.0,1.0,MI,K3,03
cst_id013035,1999-03-10 00:00:00,1972.0,1.0,2.0,3.0,6.0,,MI,K1,04
cst_id061370,2012-08-08 00:00:00,1994.0,1.0,1.0,6.0,4.0,1.0,TC,O1,02
cst_id057682,2011-10-12 00:00:00,1985.0,1.0,1.0,9.0,4.0,1.0,MI,N4,04
cst_id032246,2006-02-04 00:00:00,1976.0,2.0,2.0,3.0,4.0,,MI,M3,04
cst_id004265,2000-10-02 00:00:00,1976.0,1.0,4.0,9.0,5.0,,TC,O5,02
cst_id011832,2001-04-03 00:00:00,1970.0,1.0,1.0,9.0,4.0,,MI,N4,05
cst_id043888,2008-12-08 00:00:00,1984.0,2.0,2.0,5.0,4.0,2.0,TC,O5,04
cst_id045036,2009-03-09 00:00:00,1990.0,2.0,1.0,7.0,4.0,2.0,TC,O5,02
cst_id054548,2011-02-27 00:00:00,1988.0,1.0,1.0,3.0,8.0,4.0,MI,K1,04
cst_id073578,2016-02-11 00:00:00,1983.0,2.0,1.0,3.0,5.0,,MI,K1,05
cst_id070929,2015-03-14 00:00:00,1985.0,2.0,1.0,3.0,5.0,,MI,M3,04
cst_id044927,2009-03-02 00:00:00,1961.0,2.0,2.0,8.0,1.0,1.0,MI,K2,01
cst_id036708,2007-04-03 00:00:00,1988.0,2.0,1.0,3.0,4.0,3.0,MI,L2,04
cst_id074138,2016-05-05 00:00:00,1988.0,2.0,1.0,4.0,6.0,6.0,MI,N2,04
cst_id056069,2011-06-13 00:00:00,1984.0,1.0,1.0,2.0,8.0,6.0,MI,K1,05
cst_id019209,2002-07-11 00:00:00,1979.0,1.0,1.0,7.0,2.0,3.0,TC,O5,04
cst_id001865,1997-06-02 00:00:00,1974.0,1.0,1.0,4.0,8.0,5.0,MI,K3,04
cst_id023703,2003-06-02 00:00:00,1973.0,2.0,2.0,4.0,2.0,6.0,MI,M1,05
cst_id043433,2008-10-28 00:00:00,1989.0,2.0,1.0,9.0,4.0,1.0,TC,O5,03
cst_id059408,2012-03-18 00:00:00,1986.0,1.0,2.0,3.0,2.0,3.0,MI,M3,04
cst_id062700,2012-12-06 00:00:00,1991.0,2.0,1.0,3.0,3.0,,MI,N4,04
cst_id024245,2003-07-11 00:00:00,1977.0,2.0,1.0,3.0,4.0,,MI,N4,
cst_id040447,2008-03-13 00:00:00,1988.0,1.0,2.0,9.0,6.0,2.0,MI,M3,04
cst_id060491,2012-06-07 00:00:00,1989.0,1.0,1.0,3.0,2.0,,TC,O5,
cst_id019426,2002-08-02 00:00:00,1968.0,1.0,1.0,4.0,8.0,7.0,XS,01,04
cst_id020142,2002-10-29 00:00:00,1985.0,1.0,2.0,4.0,7.0,,MI,J2,
cst_id006603,2000-10-24 00:00:00,1977.0,2.0,1.0,9.0,2.0,1.0,TC,O5,02
cst_id033500,2006-06-21 00:00:00,1978.0,1.0,4.0,9.0,5.0,2.0,MI,M3,04
cst_id058777,2012-01-27 00:00:00,1981.0,1.0,2.0,2.0,6.0,5.0,MI,L2,05
cst_id018244,2002-03-25 00:00:00,1953.0,2.0,2.0,3.0,8.0,7.0,MI,K1,04
cst_id037910,2007-07-24 00:00:00,1987.0,1.0,2.0,9.0,1.0,2.0,MI,N4,04
cst_id059458,2012-03-22 00:00:00,1994.0,1.0,1.0,4.0,8.0,7.0,TC,O1,02
cst_id066181,2013-10-21 00:00:00,1976.0,1.0,4.0,4.0,8.0,6.0,XS,01,04
cst_id056670,2011-07-25 00:00:00,1989.0,1.0,1.0,3.0,4.0,6.0,MI,M3,04
cst_id056460,2011-07-09 00:00:00,1980.0,2.0,1.0,3.0,6.0,4.0,MI,L2,04
cst_id051695,2010-07-23 00:00:00,1967.0,1.0,1.0,3.0,8.0,,MI,K1,04
cst_id029753,2005-04-11 00:00:00,1981.0,1.0,1.0,4.0,4.0,,MI,N2,04
cst_id050076,2010-04-03 00:00:00,1987.0,2.0,1.0,3.0,5.0,,MI,M3,04
cst_id000648,1999-09-21 00:00:00,1956.0,1.0,2.0,13.0,7.0,,XS,01,
cst_id067961,2014-04-21 00:00:00,1992.0,2.0,1.0,6.0,3.0,,MI,N4,
cst_id004673,2000-10-18 00:00:00,1975.0,2.0,2.0,9.0,4.0,,MI,L2,04
cst_id011403,2003-06-10 00:00:00,1968.0,1.0,1.0,3.0,5.0,2.0,MI,L2,04
cst_id055326,2011-04-22 00:00:00,1989.0,2.0,1.0,3.0,3.0,1.0,MI,N4,04
cst_id044666,2009-02-08 00:00:00,1973.0,1.0,2.0,7.0,7.0,,MI,M2,01
cst_id046290,2009-06-17 00:00:00,1991.0,2.0,1.0,4.0,5.0,2.0,MI,N2,04
cst_id058079,2011-11-28 00:00:00,1989.0,2.0,1.0,9.0,5.0,2.0,MI,M3,04
cst_id034612,2006-10-01 00:00:00,1963.0,1.0,1.0,4.0,9.0,,PC,C5,05
cst_id050666,2010-05-17 00:00:00,1982.0,2.0,1.0,4.0,4.0,2.0,MI,N2,04
cst_id008843,1996-05-02 00:00:00,1972.0,2.0,1.0,7.0,4.0,4.0,MI,L1,04
cst_id075443,2016-11-04 00:00:00,1994.0,2.0,1.0,6.0,,,TC,O1,
cst_id062610,2012-11-27 00:00:00,1989.0,1.0,1.0,3.0,3.0,1.0,MI,N4,04
cst_id076610,2017-05-04 00:00:00,1989.0,1.0,1.0,1.0,4.0,7.0,TC,O5,05
cst_id010865,1993-02-12 00:00:00,1962.0,1.0,2.0,1.0,6.0,,MI,L2,05
cst_id033098,2006-05-09 00:00:00,1991.0,2.0,1.0,3.0,6.0,3.0,MI,K1,04
cst_id074066,2016-04-25 00:00:00,1993.0,1.0,1.0,3.0,2.0,2.0,TC,O1,04
cst_id057533,2011-10-01 00:00:00,1979.0,2.0,2.0,1.0,1.0,4.0,MI,N4,04
cst_id047153,2009-08-24 00:00:00,1979.0,2.0,2.0,3.0,3.0,3.0,MI,N4,04
cst_id036907,2007-04-19 00:00:00,1974.0,2.0,1.0,1.0,4.0,4.0,TC,O5,04
cst_id033666,2006-07-07 00:00:00,1977.0,2.0,2.0,7.0,2.0,,MI,N3,
cst_id054204,2011-01-30 00:00:00,1989.0,2.0,1.0,3.0,4.0,,MI,M3,04
cst_id037557,2007-06-18 00:00:00,1991.0,2.0,1.0,6.0,4.0,5.0,MI,N4,04
cst_id043283,2008-10-14 00:00:00,1977.0,1.0,1.0,4.0,6.0,6.0,XS,01,04
cst_id037994,2007-08-02 00:00:00,1984.0,2.0,1.0,9.0,4.0,3.0,MI,N4,04
cst_id061094,2012-07-18 00:00:00,1960.0,1.0,2.0,1.0,6.0,5.0,MI,K1,05
cst_id001484,2000-03-31 00:00:00,1961.0,2.0,4.0,7.0,7.0,7.0,SM,01,04
cst_id056540,2011-07-15 00:00:00,1985.0,2.0,1.0,6.0,2.0,2.0,TC,O5,02
cst_id016813,2001-09-06 00:00:00,1980.0,2.0,2.0,1.0,4.0,,MI,N4,05
cst_id030216,2005-05-31 00:00:00,1985.0,1.0,2.0,9.0,7.0,4.0,MI,K1,05
cst_id042648,2008-08-21 00:00:00,1986.0,1.0,1.0,9.0,5.0,6.0,MI,K1,05
cst_id030619,2005-07-16 00:00:00,1965.0,2.0,1.0,9.0,8.0,6.0,MI,L2,05
cst_id044375,2009-01-16 00:00:00,1991.0,2.0,1.0,7.0,3.0,,MI,N3,04
cst_id065082,2013-06-29 00:00:00,1979.0,2.0,1.0,1.0,5.0,5.0,MI,M3,04
cst_id015000,1996-10-09 00:00:00,1967.0,1.0,2.0,4.0,1.0,,MI,K3,05
cst_id057034,2011-08-25 00:00:00,1982.0,1.0,1.0,3.0,5.0,3.0,MI,L2,04
cst_id061521,2012-08-22 00:00:00,1990.0,1.0,1.0,6.0,4.0,2.0,MI,N4,04
cst_id044763,2009-02-16 00:00:00,1980.0,1.0,1.0,7.0,4.0,5.0,MI,N3,04
cst_id014656,1999-08-05 00:00:00,1977.0,2.0,1.0,3.0,2.0,,MI,N4,01
cst_id074999,2016-09-01 00:00:00,1996.0,2.0,1.0,3.0,4.0,2.0,TC,O1,02
cst_id057118,2011-08-30 00:00:00,1988.0,1.0,1.0,3.0,5.0,2.0,MI,N4,04
cst_id026304,2004-02-23 00:00:00,1987.0,2.0,1.0,3.0,3.0,,MI,N4,04
cst_id000895,2001-02-24 00:00:00,1958.0,2.0,2.0,4.0,5.0,,MI,I1,02
cst_id035174,2006-11-20 00:00:00,1987.0,1.0,1.0,4.0,4.0,3.0,MI,K3,04
cst_id048108,2009-11-09 00:00:00,1989.0,2.0,1.0,9.0,4.0,5.0,MI,N4,04
cst_id016783,2001-09-04 00:00:00,1980.0,1.0,2.0,4.0,9.0,,MI,J2,04
cst_id028289,2004-10-05 00:00:00,1977.0,2.0,2.0,7.0,1.0,2.0,MI,N3,04
cst_id013945,2001-02-17 00:00:00,1968.0,1.0,1.0,3.0,8.0,,MI,K1,05
cst_id050346,2010-04-26 00:00:00,1983.0,1.0,,4.0,7.0,6.0,XS,01,04
cst_id041770,2008-06-18 00:00:00,1991.0,2.0,1.0,3.0,4.0,2.0,TC,O5,04
cst_id000814,2001-02-28 00:00:00,1962.0,2.0,1.0,3.0,8.0,7.0,PC,C7,01
cst_id036234,2007-03-01 00:00:00,1972.0,2.0,2.0,9.0,3.0,4.0,MI,N4,02
cst_id003175,1999-12-17 00:00:00,1952.0,1.0,2.0,9.0,6.0,,XS,01,04
cst_id034822,2001-01-09 00:00:00,1971.0,2.0,2.0,4.0,5.0,2.0,MI,K3,02
cst_id039102,2007-11-13 00:00:00,1962.0,2.0,3.0,7.0,4.0,2.0,MI,N3,01
cst_id074259,2016-05-23 00:00:00,1992.0,2.0,1.0,7.0,5.0,,TC,O5,04
cst_id069084,2014-07-31 00:00:00,1974.0,1.0,2.0,3.0,8.0,,MI,K1,05
cst_id000607,1985-02-15 00:00:00,1950.0,1.0,,3.0,1.0,,MI,K1,06
cst_id049015,2010-01-21 00:00:00,1984.0,2.0,1.0,9.0,5.0,4.0,XS,01,05
cst_id016038,1993-01-15 00:00:00,1969.0,1.0,2.0,3.0,6.0,3.0,MI,K1,03
cst_id016785,2001-09-04 00:00:00,1976.0,1.0,1.0,13.0,4.0,6.0,MI,N1,04
cst_id064261,2013-04-25 00:00:00,1986.0,2.0,1.0,9.0,5.0,3.0,MI,L2,04
cst_id037044,2007-04-30 00:00:00,1977.0,1.0,1.0,9.0,4.0,2.0,MI,M3,04
cst_id075221,2016-10-06 00:00:00,1993.0,2.0,1.0,9.0,4.0,3.0,TC,O1,04
cst_id027413,2004-06-24 00:00:00,1970.0,2.0,1.0,9.0,4.0,,MI,M3,01
cst_id008604,2000-03-14 00:00:00,1958.0,2.0,2.0,4.0,2.0,,LM,01,
cst_id071371,2015-04-27 00:00:00,1997.0,2.0,1.0,6.0,1.0,,TC,O2,04
cst_id076482,2017-04-17 00:00:00,1992.0,2.0,1.0,2.0,2.0,2.0,TC,O5,04
