u_id,cc_cst_no
cst_id066357,cc_cst_no067169
cst_id066357,cc_cst_no041571
cst_id025644,cc_cst_no015165
cst_id032280,cc_cst_no045720
cst_id058336,
cst_id073455,cc_cst_no049682
cst_id052485,
cst_id049304,cc_cst_no048742
cst_id065848,
cst_id008115,cc_cst_no007232
cst_id017561,
cst_id067815,cc_cst_no040799
cst_id067697,cc_cst_no045082
cst_id072265,cc_cst_no049227
cst_id033885,cc_cst_no051581
cst_id018171,cc_cst_no070632
cst_id018171,cc_cst_no053775
cst_id055620,cc_cst_no024137
cst_id030508,cc_cst_no044630
cst_id064324,
cst_id020558,cc_cst_no006096
cst_id018124,cc_cst_no058561
cst_id018124,cc_cst_no007992
cst_id033273,
cst_id059236,
cst_id048464,cc_cst_no024388
cst_id015071,cc_cst_no018680
cst_id051152,cc_cst_no021539
cst_id051152,cc_cst_no063889
cst_id030583,cc_cst_no045261
cst_id057067,cc_cst_no025905
cst_id030298,
cst_id000430,cc_cst_no003637
cst_id017698,cc_cst_no002769
cst_id046247,cc_cst_no022134
cst_id038644,cc_cst_no013402
cst_id001781,cc_cst_no068237
cst_id001781,cc_cst_no001466
cst_id033357,cc_cst_no028704
cst_id040269,
cst_id052063,cc_cst_no060757
cst_id052063,cc_cst_no026973
cst_id058753,cc_cst_no027666
cst_id058753,cc_cst_no060983
cst_id014725,cc_cst_no023398
cst_id069234,
cst_id042154,
cst_id052264,cc_cst_no020254
cst_id045218,cc_cst_no056995
cst_id008259,cc_cst_no001564
cst_id040291,
cst_id051652,cc_cst_no051575
cst_id066354,cc_cst_no038451
cst_id044103,cc_cst_no027500
cst_id045118,
cst_id055817,cc_cst_no067945
cst_id055817,cc_cst_no041165
cst_id054099,
cst_id054240,
cst_id074829,
cst_id011369,cc_cst_no002910
cst_id073880,
cst_id029734,cc_cst_no013536
cst_id029734,cc_cst_no058949
cst_id033554,cc_cst_no029515
cst_id006739,cc_cst_no032217
cst_id051389,
cst_id072443,cc_cst_no047921
cst_id014990,cc_cst_no001298
cst_id005664,cc_cst_no005202
cst_id012062,cc_cst_no040790
cst_id061625,cc_cst_no069943
cst_id061625,cc_cst_no031233
cst_id004947,cc_cst_no033118
cst_id002102,cc_cst_no018626
cst_id045211,
cst_id047050,
cst_id023351,cc_cst_no020920
cst_id029302,
cst_id044297,
cst_id044928,cc_cst_no017265
cst_id039616,cc_cst_no039357
cst_id076833,cc_cst_no056063
cst_id023234,cc_cst_no006016
cst_id001024,cc_cst_no024132
cst_id050834,cc_cst_no048936
cst_id029411,cc_cst_no008220
cst_id018241,cc_cst_no013205
cst_id029652,cc_cst_no070402
cst_id029652,cc_cst_no016007
cst_id018049,cc_cst_no002051
cst_id040848,cc_cst_no027656
cst_id059936,
cst_id034629,cc_cst_no056214
cst_id042962,
cst_id028041,cc_cst_no031764
cst_id075592,cc_cst_no052256
cst_id075592,cc_cst_no070257
cst_id039943,cc_cst_no057848
cst_id024262,cc_cst_no031491
cst_id071190,
cst_id060536,
cst_id007947,cc_cst_no003059
cst_id007947,cc_cst_no059323
cst_id046799,cc_cst_no042888
cst_id026521,cc_cst_no031875
cst_id015525,cc_cst_no007174
cst_id019257,cc_cst_no038845
cst_id019257,cc_cst_no062293
cst_id033056,
cst_id043316,cc_cst_no028882
cst_id069659,cc_cst_no043480
cst_id042263,cc_cst_no027221
cst_id042263,cc_cst_no063029
cst_id052527,
cst_id056370,
cst_id072759,
cst_id057783,
cst_id073327,
cst_id007628,cc_cst_no001440
cst_id074730,
cst_id005599,
cst_id014708,cc_cst_no013144
cst_id031886,cc_cst_no012580
cst_id056983,
cst_id056003,cc_cst_no069302
cst_id056003,cc_cst_no049969
cst_id035922,
cst_id020772,cc_cst_no009631
cst_id020772,cc_cst_no058395
cst_id050164,
cst_id030123,
cst_id046133,cc_cst_no055514
cst_id046133,cc_cst_no072356
cst_id064252,cc_cst_no035158
cst_id032078,cc_cst_no062795
cst_id032078,cc_cst_no008931
cst_id011085,cc_cst_no015756
cst_id011628,cc_cst_no042980
cst_id011628,cc_cst_no067493
cst_id000669,cc_cst_no028590
cst_id062442,
cst_id006047,cc_cst_no053995
cst_id006106,cc_cst_no012594
cst_id061608,cc_cst_no031194
cst_id050289,
cst_id075968,
cst_id042709,cc_cst_no059680
cst_id042709,cc_cst_no013856
cst_id022208,cc_cst_no001263
cst_id055049,
cst_id075405,cc_cst_no055868
cst_id005642,cc_cst_no001928
cst_id024593,
cst_id005002,cc_cst_no001938
cst_id009606,cc_cst_no004675
cst_id045839,cc_cst_no067017
cst_id045839,cc_cst_no025230
cst_id061998,
cst_id057855,cc_cst_no034641
cst_id057855,cc_cst_no064201
cst_id039027,cc_cst_no013036
cst_id039027,cc_cst_no071426
cst_id032949,cc_cst_no024710
cst_id009066,cc_cst_no060782
cst_id009066,cc_cst_no007568
cst_id046614,
cst_id064004,
cst_id056353,
cst_id002908,cc_cst_no011470
cst_id038178,cc_cst_no042365
cst_id038178,cc_cst_no067227
cst_id076376,cc_cst_no072392
cst_id068547,cc_cst_no045561
cst_id031782,cc_cst_no032311
cst_id055759,cc_cst_no024142
cst_id015929,cc_cst_no009202
cst_id026713,cc_cst_no038532
cst_id021732,cc_cst_no070234
cst_id077179,
cst_id038089,cc_cst_no022577
cst_id020228,cc_cst_no069526
cst_id020228,cc_cst_no050406
cst_id000543,cc_cst_no045340
cst_id004680,
cst_id057335,cc_cst_no060245
cst_id052905,
cst_id075403,cc_cst_no052118
cst_id043661,cc_cst_no037468
cst_id043009,cc_cst_no021484
cst_id007825,cc_cst_no001051
cst_id025241,cc_cst_no007145
cst_id026781,cc_cst_no065242
cst_id026781,cc_cst_no017198
cst_id021572,cc_cst_no036486
cst_id021572,cc_cst_no065080
cst_id015927,cc_cst_no024004
cst_id005895,cc_cst_no001704
cst_id041337,
cst_id028694,cc_cst_no052084
cst_id047728,cc_cst_no061591
cst_id047728,cc_cst_no030395
cst_id029303,cc_cst_no033616
cst_id041270,cc_cst_no067646
cst_id041270,cc_cst_no043376
cst_id060270,cc_cst_no038253
cst_id032511,cc_cst_no012382
cst_id016787,cc_cst_no052834
cst_id035853,cc_cst_no042235
cst_id037132,cc_cst_no020883
cst_id037132,cc_cst_no059025
cst_id067922,
cst_id065090,cc_cst_no045317
cst_id057697,cc_cst_no047846
cst_id057697,cc_cst_no068800
cst_id007635,cc_cst_no075031
cst_id007635,cc_cst_no051321
cst_id035882,cc_cst_no016658
cst_id064091,
cst_id064376,cc_cst_no067782
cst_id064376,cc_cst_no040270
cst_id013035,cc_cst_no056072
cst_id061370,
cst_id057682,cc_cst_no034258
cst_id057682,cc_cst_no064024
cst_id032246,cc_cst_no008958
cst_id004265,cc_cst_no027907
cst_id011832,cc_cst_no008643
cst_id043888,cc_cst_no040018
cst_id045036,
cst_id054548,cc_cst_no034391
cst_id054548,cc_cst_no064074
cst_id073578,
cst_id070929,cc_cst_no045749
cst_id044927,
cst_id036708,cc_cst_no047185
cst_id074138,
cst_id056069,cc_cst_no053561
cst_id019209,
cst_id001865,cc_cst_no065774
cst_id001865,cc_cst_no037825
cst_id023703,cc_cst_no006795
cst_id043433,cc_cst_no035360
cst_id059408,cc_cst_no043866
cst_id062700,
cst_id024245,
cst_id040447,cc_cst_no057464
cst_id060491,
cst_id019426,cc_cst_no016024
cst_id019426,cc_cst_no058477
cst_id020142,cc_cst_no022182
cst_id006603,
cst_id033500,cc_cst_no024725
cst_id058777,cc_cst_no062989
cst_id058777,cc_cst_no031951
cst_id018244,cc_cst_no007655
cst_id037910,cc_cst_no050600
cst_id059458,
cst_id066181,cc_cst_no040216
cst_id066181,cc_cst_no066475
cst_id056670,cc_cst_no040852
cst_id056460,cc_cst_no059786
cst_id051695,cc_cst_no019727
cst_id029753,
cst_id050076,cc_cst_no065545
cst_id050076,cc_cst_no024616
cst_id000648,cc_cst_no067267
cst_id067961,
cst_id004673,cc_cst_no060554
cst_id011403,cc_cst_no002789
cst_id055326,cc_cst_no056533
cst_id044666,cc_cst_no030051
cst_id044666,cc_cst_no062038
cst_id046290,cc_cst_no067051
cst_id046290,cc_cst_no041857
cst_id058079,cc_cst_no065505
cst_id058079,cc_cst_no037309
cst_id034612,cc_cst_no015980
cst_id050666,
cst_id008843,
cst_id075443,
cst_id062610,cc_cst_no063411
cst_id062610,cc_cst_no032816
cst_id076610,
cst_id010865,cc_cst_no000850
cst_id033098,
cst_id074066,
cst_id057533,cc_cst_no026508
cst_id047153,cc_cst_no029736
cst_id036907,cc_cst_no011440
cst_id033666,cc_cst_no009921
cst_id054204,cc_cst_no048229
cst_id054204,cc_cst_no068849
cst_id037557,
cst_id043283,cc_cst_no021818
cst_id037994,cc_cst_no064419
cst_id037994,cc_cst_no035064
cst_id061094,cc_cst_no030430
cst_id001484,cc_cst_no004414
cst_id056540,
cst_id016813,cc_cst_no056951
cst_id030216,cc_cst_no053167
cst_id030216,cc_cst_no070458
cst_id042648,cc_cst_no013651
cst_id030619,cc_cst_no008474
cst_id044375,cc_cst_no049443
cst_id065082,cc_cst_no065083
cst_id065082,cc_cst_no036488
cst_id015000,cc_cst_no017011
cst_id015000,cc_cst_no065309
cst_id057034,cc_cst_no025848
cst_id057034,cc_cst_no067309
cst_id061521,
cst_id044763,
cst_id014656,cc_cst_no007361
cst_id074999,
cst_id057118,cc_cst_no049104
cst_id026304,cc_cst_no047945
cst_id000895,cc_cst_no001544
cst_id000895,cc_cst_no059213
cst_id035174,
cst_id048108,cc_cst_no068921
cst_id048108,cc_cst_no048606
cst_id016783,cc_cst_no057877
cst_id028289,cc_cst_no028797
cst_id028289,cc_cst_no064713
cst_id013945,cc_cst_no003534
cst_id050346,cc_cst_no030570
cst_id041770,
cst_id000814,cc_cst_no049653
cst_id036234,cc_cst_no073746
cst_id003175,cc_cst_no000346
cst_id034822,cc_cst_no010464
cst_id039102,cc_cst_no058752
cst_id039102,cc_cst_no032046
cst_id074259,
cst_id069084,
cst_id000607,
cst_id049015,
cst_id016038,cc_cst_no062129
cst_id016038,cc_cst_no008659
cst_id016785,cc_cst_no038602
cst_id064261,cc_cst_no044461
cst_id037044,cc_cst_no048143
cst_id075221,cc_cst_no052571
cst_id027413,cc_cst_no009384
cst_id027413,cc_cst_no058810
cst_id008604,cc_cst_no013860
cst_id071371,
cst_id076482,
cst_id059321,cc_cst_no028272
cst_id041644,cc_cst_no025799
cst_id041644,cc_cst_no060056
cst_id032559,cc_cst_no058258
cst_id032152,
cst_id056682,cc_cst_no047454
cst_id056682,cc_cst_no069361
cst_id015452,cc_cst_no004734
cst_id066483,
cst_id029731,cc_cst_no044459
cst_id021990,cc_cst_no013073
cst_id058573,cc_cst_no039364
cst_id052665,cc_cst_no030412
cst_id014824,cc_cst_no054759
cst_id014824,cc_cst_no071211
cst_id042301,cc_cst_no018011
cst_id016186,cc_cst_no066425
cst_id016186,cc_cst_no035990
cst_id014190,cc_cst_no019936
cst_id048281,
cst_id021552,cc_cst_no008572
cst_id058137,cc_cst_no045391
cst_id068295,cc_cst_no045968
cst_id052874,cc_cst_no021042
cst_id047195,cc_cst_no058373
cst_id000025,cc_cst_no000089
cst_id065404,cc_cst_no065337
cst_id065404,cc_cst_no037653
cst_id054029,cc_cst_no064381
cst_id054029,cc_cst_no035010
cst_id053281,cc_cst_no034676
cst_id019843,cc_cst_no071010
cst_id019843,cc_cst_no008788
cst_id032945,cc_cst_no020465
cst_id045196,cc_cst_no044598
cst_id054239,cc_cst_no022641
cst_id045130,
cst_id067092,
cst_id058325,
cst_id076177,
cst_id064274,
cst_id015996,cc_cst_no023306
cst_id027041,cc_cst_no025101
cst_id042046,cc_cst_no021060
cst_id073131,
cst_id002338,cc_cst_no034434
cst_id072104,
cst_id016927,
cst_id037364,cc_cst_no058310
cst_id048588,cc_cst_no039645
cst_id033952,cc_cst_no019397
cst_id033952,cc_cst_no059597
cst_id055331,
cst_id072441,
cst_id027117,cc_cst_no009311
cst_id065807,cc_cst_no068157
cst_id065807,cc_cst_no045040
cst_id038947,cc_cst_no029806
cst_id074513,
cst_id058694,
cst_id019934,
cst_id040651,cc_cst_no043639
cst_id002340,cc_cst_no011505
cst_id069675,cc_cst_no053503
cst_id047477,
cst_id057903,cc_cst_no035371
cst_id057903,cc_cst_no060557
cst_id038559,
cst_id073203,cc_cst_no049330
cst_id038389,cc_cst_no012175
cst_id032662,cc_cst_no054466
cst_id033874,cc_cst_no025845
cst_id054813,cc_cst_no056911
cst_id038620,
cst_id057036,cc_cst_no045462
cst_id057036,cc_cst_no060082
cst_id007546,cc_cst_no009410
cst_id007546,cc_cst_no064246
cst_id039230,cc_cst_no020409
cst_id039230,cc_cst_no063599
cst_id014666,cc_cst_no048520
cst_id026596,cc_cst_no061074
cst_id026596,cc_cst_no027948
cst_id049072,cc_cst_no036241
cst_id064019,cc_cst_no034785
cst_id058646,
cst_id004968,cc_cst_no001763
cst_id011551,cc_cst_no006717
cst_id069852,cc_cst_no043746
cst_id011883,cc_cst_no033465
cst_id052055,
cst_id068237,cc_cst_no067054
cst_id068237,cc_cst_no041801
cst_id001768,cc_cst_no002786
cst_id006844,cc_cst_no000627
cst_id067835,cc_cst_no049739
cst_id054672,
cst_id078223,
cst_id059273,
cst_id034714,cc_cst_no012652
cst_id034714,cc_cst_no059429
cst_id024087,cc_cst_no069336
cst_id046506,cc_cst_no067412
cst_id011565,cc_cst_no004069
cst_id011972,cc_cst_no015993
cst_id075296,cc_cst_no053736
cst_id017923,cc_cst_no040726
cst_id017923,cc_cst_no063101
cst_id058735,
cst_id054215,cc_cst_no034194
cst_id054215,cc_cst_no064005
cst_id066530,cc_cst_no071402
cst_id066530,cc_cst_no053767
cst_id019505,
cst_id076332,
cst_id014158,cc_cst_no004465
cst_id066451,cc_cst_no038614
cst_id062886,
cst_id076207,
cst_id065231,cc_cst_no045669
cst_id065231,cc_cst_no070672
cst_id050305,cc_cst_no040046
cst_id064768,cc_cst_no051004
cst_id034770,cc_cst_no030974
cst_id026783,
cst_id068425,cc_cst_no041672
cst_id068425,cc_cst_no067912
cst_id060633,cc_cst_no038380
cst_id026484,cc_cst_no029650
cst_id011824,cc_cst_no003539
cst_id005368,cc_cst_no007318
cst_id009048,cc_cst_no019665
cst_id021206,cc_cst_no029735
cst_id048154,cc_cst_no064711
cst_id048154,cc_cst_no035640
cst_id040513,cc_cst_no012788
cst_id013646,cc_cst_no062366
cst_id013646,cc_cst_no030727
cst_id008236,cc_cst_no036661
cst_id065262,cc_cst_no046493
cst_id068419,cc_cst_no049438
cst_id068419,cc_cst_no069140
cst_id011318,cc_cst_no011887
cst_id028119,cc_cst_no064293
cst_id028119,cc_cst_no034826
cst_id032484,cc_cst_no033398
cst_id023047,cc_cst_no005342
cst_id064155,cc_cst_no037366
cst_id015049,cc_cst_no025215
cst_id051299,cc_cst_no039718
cst_id046327,
cst_id009075,cc_cst_no057209
cst_id032138,
cst_id030825,cc_cst_no032090
cst_id067981,cc_cst_no041038
cst_id068455,cc_cst_no070617
cst_id039565,
cst_id054890,cc_cst_no023339
cst_id076656,cc_cst_no076072
cst_id033588,cc_cst_no053559
cst_id004290,cc_cst_no001181
cst_id018894,cc_cst_no005645
cst_id070550,
cst_id050960,cc_cst_no071882
cst_id050960,cc_cst_no055308
cst_id005836,cc_cst_no010341
cst_id005836,cc_cst_no068881
cst_id055117,cc_cst_no025395
cst_id074974,
cst_id004477,cc_cst_no013101
cst_id028192,cc_cst_no040501
cst_id047158,cc_cst_no016218
cst_id070530,cc_cst_no053149
cst_id068818,cc_cst_no047662
cst_id021268,cc_cst_no008331
cst_id027613,
cst_id043969,cc_cst_no021722
cst_id072479,
cst_id002371,cc_cst_no014485
cst_id063972,cc_cst_no035147
cst_id002707,
cst_id057120,cc_cst_no060130
cst_id057120,cc_cst_no025970
cst_id024028,cc_cst_no054538
cst_id024028,cc_cst_no070865
cst_id029089,cc_cst_no015936
cst_id069215,
cst_id027647,cc_cst_no013477
cst_id064068,cc_cst_no056546
cst_id032212,cc_cst_no032539
cst_id001429,cc_cst_no021763
cst_id074559,
cst_id035185,cc_cst_no061075
cst_id035185,cc_cst_no027949
cst_id070852,
cst_id025013,cc_cst_no018920
cst_id025013,cc_cst_no058581
cst_id040690,cc_cst_no023157
cst_id035938,cc_cst_no058923
cst_id003460,cc_cst_no004491
cst_id048118,cc_cst_no018761
cst_id040329,cc_cst_no016694
cst_id002719,cc_cst_no006722
cst_id072677,cc_cst_no051986
cst_id027494,cc_cst_no065224
cst_id027494,cc_cst_no031342
cst_id029247,cc_cst_no059268
cst_id022399,cc_cst_no002603
cst_id056684,cc_cst_no038749
cst_id023899,
cst_id039262,cc_cst_no026210
cst_id060564,cc_cst_no051024
cst_id050717,
cst_id047271,
cst_id047884,
cst_id021642,cc_cst_no021742
cst_id048774,cc_cst_no042100
cst_id052701,cc_cst_no020830
cst_id017620,cc_cst_no000283
cst_id012382,
cst_id033990,cc_cst_no032655
cst_id053900,
cst_id019195,cc_cst_no048705
cst_id019195,cc_cst_no068942
cst_id058426,cc_cst_no036383
cst_id059264,cc_cst_no043885
cst_id035708,cc_cst_no015603
cst_id041908,cc_cst_no016643
cst_id041908,cc_cst_no061177
cst_id072708,cc_cst_no048381
cst_id072708,cc_cst_no068886
cst_id026374,cc_cst_no026365
cst_id026374,cc_cst_no067758
cst_id016571,cc_cst_no025592
cst_id027489,cc_cst_no018035
cst_id023724,cc_cst_no066462
cst_id023724,cc_cst_no007412
cst_id050381,cc_cst_no046855
cst_id074046,
cst_id041663,
cst_id043480,cc_cst_no040374
cst_id070025,cc_cst_no047824
cst_id059248,
cst_id077512,
cst_id059900,cc_cst_no046574
cst_id071764,
cst_id000206,cc_cst_no003443
cst_id004318,
cst_id049753,cc_cst_no068449
cst_id049753,cc_cst_no046115
cst_id002553,cc_cst_no054986
cst_id027619,cc_cst_no032824
cst_id061128,
cst_id026652,cc_cst_no049771
cst_id026652,cc_cst_no069229
cst_id007742,cc_cst_no051706
cst_id012333,
cst_id027491,cc_cst_no060766
cst_id027491,cc_cst_no021584
cst_id042007,cc_cst_no064045
cst_id042007,cc_cst_no034308
cst_id052064,
cst_id000398,cc_cst_no022304
cst_id045080,
cst_id022563,cc_cst_no003259
cst_id028010,cc_cst_no048688
cst_id011396,cc_cst_no005821
cst_id017563,cc_cst_no001367
cst_id076245,cc_cst_no053070
cst_id076245,cc_cst_no070443
cst_id051369,cc_cst_no020138
cst_id036587,cc_cst_no038823
cst_id011742,cc_cst_no047509
cst_id054841,cc_cst_no069593
cst_id054841,cc_cst_no048453
cst_id065314,cc_cst_no043561
cst_id058991,
cst_id071097,
cst_id027431,cc_cst_no017227
cst_id067066,cc_cst_no039604
cst_id023668,cc_cst_no053411
cst_id064443,cc_cst_no043002
cst_id022375,cc_cst_no002467
cst_id022972,cc_cst_no004825
cst_id007961,cc_cst_no074702
cst_id007961,cc_cst_no008217
cst_id060478,
cst_id035471,
cst_id074662,cc_cst_no057804
cst_id070773,
cst_id009855,
cst_id010701,cc_cst_no006651
cst_id074341,
cst_id043084,cc_cst_no026337
cst_id075764,
cst_id011834,cc_cst_no008554
cst_id037154,cc_cst_no024809
cst_id012734,cc_cst_no003532
cst_id002681,cc_cst_no012574
cst_id002681,cc_cst_no059709
cst_id075295,
cst_id061653,
cst_id057443,cc_cst_no026403
cst_id073527,cc_cst_no050630
cst_id011001,cc_cst_no029625
cst_id058909,cc_cst_no066306
cst_id058909,cc_cst_no039563
cst_id067272,cc_cst_no039901
cst_id013425,cc_cst_no041281
cst_id042853,cc_cst_no013792
cst_id034142,cc_cst_no012543
cst_id001704,cc_cst_no008090
cst_id072693,cc_cst_no049248
cst_id046676,cc_cst_no030067
cst_id008051,cc_cst_no004750
cst_id076806,
cst_id040508,
cst_id027916,cc_cst_no056746
cst_id016210,
cst_id030737,cc_cst_no042551
cst_id009573,cc_cst_no013645
cst_id030160,cc_cst_no027701
cst_id063018,
cst_id062293,cc_cst_no047626
cst_id037535,cc_cst_no053501
cst_id065147,cc_cst_no040398
cst_id034130,cc_cst_no010170
cst_id022554,cc_cst_no003217
cst_id052265,cc_cst_no020257
cst_id020877,
cst_id025416,cc_cst_no027195
cst_id014465,
cst_id053106,cc_cst_no037234
cst_id037821,
cst_id024398,
cst_id050940,cc_cst_no036445
cst_id063974,cc_cst_no065960
cst_id063974,cc_cst_no034758
cst_id065345,cc_cst_no066148
cst_id065345,cc_cst_no038959
cst_id048053,cc_cst_no070855
cst_id048053,cc_cst_no054514
cst_id063825,
cst_id037348,cc_cst_no038725
cst_id021421,cc_cst_no006674
cst_id021830,
cst_id076495,
cst_id051899,
cst_id018055,cc_cst_no044910
cst_id004932,cc_cst_no047941
cst_id067448,cc_cst_no047075
cst_id045554,cc_cst_no048617
cst_id069035,cc_cst_no045769
cst_id058025,cc_cst_no048228
cst_id047852,cc_cst_no023214
cst_id018289,
cst_id019084,cc_cst_no052199
cst_id019084,cc_cst_no070236
cst_id025956,cc_cst_no043559
cst_id011464,cc_cst_no008717
cst_id061940,
cst_id029784,cc_cst_no040250
cst_id064166,
cst_id007725,
cst_id050152,cc_cst_no046249
cst_id007401,cc_cst_no038533
cst_id007401,cc_cst_no066023
cst_id025023,
cst_id054420,cc_cst_no022841
cst_id010743,cc_cst_no036328
cst_id045753,
cst_id010994,cc_cst_no006467
cst_id074854,
cst_id034080,cc_cst_no027041
cst_id043042,cc_cst_no036510
cst_id036051,cc_cst_no064913
cst_id036051,cc_cst_no010992
cst_id077115,
cst_id029807,cc_cst_no034272
cst_id026898,cc_cst_no038231
cst_id026898,cc_cst_no065909
cst_id020371,cc_cst_no010719
cst_id020371,cc_cst_no059247
cst_id030832,cc_cst_no017788
cst_id054828,cc_cst_no050380
cst_id026046,cc_cst_no032914
cst_id017904,cc_cst_no058786
cst_id017904,cc_cst_no001549
cst_id065900,cc_cst_no040741
cst_id037951,
cst_id009285,cc_cst_no002160
cst_id014494,cc_cst_no019257
cst_id062536,cc_cst_no045148
cst_id076161,
cst_id058568,
cst_id033088,
cst_id076114,cc_cst_no056142
cst_id042875,cc_cst_no026027
cst_id066427,cc_cst_no048922
cst_id057577,cc_cst_no053518
cst_id048963,cc_cst_no019190
cst_id066884,cc_cst_no040392
cst_id001203,cc_cst_no026466
cst_id065776,cc_cst_no037836
cst_id065776,cc_cst_no065778
cst_id069184,
cst_id023243,cc_cst_no006043
cst_id027956,cc_cst_no011366
cst_id068341,
cst_id041168,cc_cst_no033579
cst_id041168,cc_cst_no063751
cst_id063707,cc_cst_no044046
cst_id039961,cc_cst_no014428
cst_id053480,cc_cst_no021812
cst_id042980,cc_cst_no032754
cst_id043143,cc_cst_no036271
cst_id011582,cc_cst_no000175
cst_id007219,cc_cst_no037908
cst_id032950,cc_cst_no037401
cst_id063727,cc_cst_no034396
cst_id030565,cc_cst_no069733
cst_id042631,cc_cst_no047208
cst_id042701,cc_cst_no050552
cst_id042701,cc_cst_no069585
cst_id028299,cc_cst_no026005
cst_id060173,
cst_id043022,cc_cst_no020820
cst_id063901,
cst_id076044,
cst_id034271,cc_cst_no027646
cst_id006724,cc_cst_no019114
cst_id047659,cc_cst_no029288
cst_id024176,cc_cst_no031460
cst_id049722,cc_cst_no041610
cst_id032251,cc_cst_no067946
cst_id032251,cc_cst_no044248
cst_id022398,cc_cst_no002594
cst_id019006,cc_cst_no030408
cst_id046593,
cst_id063542,cc_cst_no047298
cst_id027286,cc_cst_no060357
cst_id031854,cc_cst_no052435
cst_id031854,cc_cst_no070298
cst_id071351,cc_cst_no045996
cst_id065810,cc_cst_no056481
cst_id067350,cc_cst_no069514
cst_id067350,cc_cst_no050381
cst_id067106,cc_cst_no067311
cst_id067106,cc_cst_no040347
cst_id003323,cc_cst_no063439
cst_id056555,cc_cst_no025807
cst_id020861,cc_cst_no066708
cst_id020861,cc_cst_no040824
cst_id050799,
cst_id012863,cc_cst_no044376
cst_id012863,cc_cst_no070107
cst_id049336,cc_cst_no035527
cst_id032131,cc_cst_no008942
cst_id018584,
cst_id006782,cc_cst_no011902
cst_id040430,
cst_id059776,cc_cst_no028841
cst_id002751,cc_cst_no004138
cst_id030670,cc_cst_no041841
cst_id024636,cc_cst_no056712
cst_id011059,
cst_id004788,
cst_id054853,
cst_id009767,
cst_id065647,cc_cst_no065684
cst_id065647,cc_cst_no037656
cst_id040075,cc_cst_no047486
cst_id074184,
cst_id045524,cc_cst_no070309
cst_id045524,cc_cst_no021348
cst_id020793,
cst_id075662,
cst_id017351,
